BOTTLE,20080509JAMSTEC
EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDDPT,CTDDPT_FLAG_W,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,FLUOR,FLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,CHLWELSH,CHLWELSH_W,PPHYTN,PPHYTN_FLAG_W,XMISS,XMISS_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PH,PH_FLAG_W,PH_TMP,PH_SCALE,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,M,,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UG/L,,MG/CUM,,MG/CUM,,MG/CUM,,%TRANS,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,25_DEG,,DEG_C,,DEG C,KG/CUM
     49MR02K01, EQPAC,  C008,2,28,28,1,20020201,156,-0.008,166.1728,4367,30,2,30,2,29.596,2,34.244,2,-999,9,177.57,2,-999,9,0.1,1,0.1,2,0.12,2,0.04,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.3
     49MR02K01, EQPAC,  C008,2,29,29,1,20020201,156,-0.008,166.1728,4367,40,2,40,2,29.597,2,34.247,2,-999,9,177.53,2,-999,9,0.1,1,0.12,2,0.13,2,0.05,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.3
     49MR02K01, EQPAC,  C008,2,30,30,1,20020201,156,-0.008,166.1728,4367,50,2,51,2,29.598,2,34.246,2,-999,9,177.57,2,-999,9,0.1,1,0.12,2,0.14,2,0.05,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.3
     49MR02K01, EQPAC,  C008,2,31,31,1,20020201,156,-0.008,166.1728,4367,70,2,70,2,29.715,2,34.851,2,-999,9,177.43,2,-999,9,0.4,1,0.23,2,0.29,2,0.17,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.7,21.72
     49MR02K01, EQPAC,  C008,2,32,32,1,20020201,156,-0.008,166.1728,4367,81,2,81,2,29.607,2,35.115,2,-999,9,176.54,2,-999,9,0.7,1,0.3,2,0.41,2,0.3,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.95
     49MR02K01, EQPAC,  C008,2,33,33,1,20020201,156,-0.008,166.1728,4367,91,2,92,2,29.367,2,35.231,2,-999,9,172.27,2,-999,9,0.8,1,0.32,2,0.48,2,0.41,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.34,22.12
     49MR02K01, EQPAC,  C008,2,34,34,1,20020201,156,-0.008,166.1728,4367,100,2,100,2,29.233,2,35.354,2,-999,9,166.23,2,-999,9,0.6,1,0.28,2,0.36,2,0.25,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.21,22.26
     49MR02K01, EQPAC,  C008,2,35,35,1,20020201,156,-0.008,166.1728,4367,120,2,120,2,22.018,2,35.385,2,-999,9,131.68,2,-999,9,0.2,1,0.09,2,0.15,2,0.16,2,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.99,24.51
     49MR02K01, EQPAC,  C008,2,36,36,1,20020201,156,-0.008,166.1728,4367,80,2,81,2,29.609,2,35.108,2,-999,9,176.47,2,-999,9,0.7,1,0.36,2,0.49,2,0.33,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.95
     49MR02K01, EQPAC,  C007,1,0,0,1,20020201,2358,0.0028,161.4807,3788,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
     49MR02K01, EQPAC,  C007,1,1,1,1,20020201,2358,0.0028,161.4807,3788,20,2,20,2,29.513,2,34.18,2,-999,9,177.19,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.28
     49MR02K01, EQPAC,  C007,1,2,2,1,20020201,2358,0.0028,161.4807,3788,40,2,41,2,29.632,2,34.285,2,-999,9,177.34,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.62,21.32
     49MR02K01, EQPAC,  C007,1,3,3,1,20020201,2358,0.0028,161.4807,3788,60,2,60,2,29.744,2,34.582,2,-999,9,176.13,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.73,21.51
     49MR02K01, EQPAC,  C007,1,4,4,1,20020201,2358,0.0028,161.4807,3788,80,2,81,2,29.578,2,35.006,2,-999,9,171.96,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.88
     49MR02K01, EQPAC,  C007,1,5,5,1,20020201,2358,0.0028,161.4807,3788,100,2,101,2,23.174,2,35.318,2,-999,9,135.38,2,-999,9,0.5,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.15,24.13
     49MR02K01, EQPAC,  C007,1,6,6,1,20020201,2358,0.0028,161.4807,3788,120,2,121,2,21.491,2,35.317,2,-999,9,128.54,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.47,24.61
     49MR02K01, EQPAC,  C007,1,7,7,1,20020201,2358,0.0028,161.4807,3788,140,2,141,2,18.832,2,35.241,2,-999,9,132.7,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.81,25.25
     49MR02K01, EQPAC,  C007,1,8,8,1,20020201,2358,0.0028,161.4807,3788,161,2,161,2,17.165,2,34.905,2,-999,9,136.52,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.14,25.41
     49MR02K01, EQPAC,  C007,1,9,9,1,20020201,2358,0.0028,161.4807,3788,181,2,182,2,16.006,2,35.178,2,-999,9,135.06,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.98,25.89
     49MR02K01, EQPAC,  C007,1,10,10,1,20020201,2358,0.0028,161.4807,3788,201,2,202,2,15.516,2,35.149,2,-999,9,136.2,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.48,25.98
     49MR02K01, EQPAC,  C007,1,11,11,1,20020201,2358,0.0028,161.4807,3788,92,2,92,2,28.304,2,35.181,2,-999,9,162.76,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.28,22.44
     49MR02K01, EQPAC,  C007,1,12,12,1,20020201,2358,0.0028,161.4807,3788,10,2,10,2,29.57,2,34.175,2,-999,9,176.98,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.57,21.25
     49MR02K01, EQPAC,  C007,1,13,13,1,20020201,2358,0.0028,161.4807,3788,20,2,20,2,29.513,2,34.178,2,-999,9,177.1,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.28
     49MR02K01, EQPAC,  C007,1,14,14,1,20020201,2358,0.0028,161.4807,3788,30,2,30,2,29.561,2,34.233,2,-999,9,177.31,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.55,21.3
     49MR02K01, EQPAC,  C007,1,15,15,1,20020201,2358,0.0028,161.4807,3788,40,2,41,2,29.631,2,34.285,2,-999,9,177.3,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.62,21.32
     49MR02K01, EQPAC,  C007,1,16,16,1,20020201,2358,0.0028,161.4807,3788,50,2,51,2,29.795,2,34.447,2,-999,9,176.78,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.78,21.39
     49MR02K01, EQPAC,  C007,1,17,17,1,20020201,2358,0.0028,161.4807,3788,60,2,60,2,29.749,2,34.579,2,-999,9,176.07,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.73,21.5
     49MR02K01, EQPAC,  C007,1,18,18,1,20020201,2358,0.0028,161.4807,3788,70,2,70,2,29.704,2,34.844,2,-999,9,175.21,2,-999,9,0.4,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.69,21.72
     49MR02K01, EQPAC,  C007,1,19,19,1,20020201,2358,0.0028,161.4807,3788,82,2,82,2,29.563,2,35.021,2,-999,9,172,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.54,21.9
     49MR02K01, EQPAC,  C007,1,20,20,1,20020201,2358,0.0028,161.4807,3788,91,2,91,2,28.27,2,35.181,2,-999,9,163.5,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.25,22.45
     49MR02K01, EQPAC,  C007,1,21,21,1,20020201,2358,0.0028,161.4807,3788,100,2,101,2,23.199,2,35.321,2,-999,9,135.95,2,-999,9,0.6,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.18,24.13
     49MR02K01, EQPAC,  C007,1,22,22,1,20020201,2358,0.0028,161.4807,3788,120,2,121,2,21.476,2,35.319,2,-999,9,128.58,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.45,24.61
     49MR02K01, EQPAC,  C007,1,23,23,1,20020201,2358,0.0028,161.4807,3788,10,2,10,2,29.563,2,34.175,2,-999,9,177.02,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.26
     49MR02K01, EQPAC,  C007,1,24,24,1,20020201,2358,0.0028,161.4807,3788,30,2,30,2,29.564,2,34.235,2,-999,9,177.33,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.3
     49MR02K01, EQPAC,  C007,1,25,25,1,20020201,2358,0.0028,161.4807,3788,51,2,51,2,29.798,2,34.449,2,-999,9,176.7,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.79,21.39
     49MR02K01, EQPAC,  C007,1,26,26,1,20020201,2358,0.0028,161.4807,3788,71,2,71,2,29.712,2,34.818,2,-999,9,175.44,2,-999,9,0.4,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.7,21.69
     49MR02K01, EQPAC,  C007,1,27,27,1,20020201,2358,0.0028,161.4807,3788,80,2,81,2,29.577,2,35.007,2,-999,9,171.8,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.88
     49MR02K01, EQPAC,  C007,1,28,28,1,20020201,2358,0.0028,161.4807,3788,91,2,91,2,28.134,2,35.194,2,-999,9,159.75,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.11,22.5
     49MR02K01, EQPAC,  C007,1,29,29,1,20020201,2358,0.0028,161.4807,3788,100,2,100,2,23.449,2,35.321,2,-999,9,137.68,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.43,24.05
     49MR02K01, EQPAC,  C007,1,30,30,1,20020201,2358,0.0028,161.4807,3788,120,2,120,2,21.462,2,35.314,2,-999,9,128.63,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.44,24.61
     49MR02K01, EQPAC,  C007,1,31,31,1,20020201,2358,0.0028,161.4807,3788,180,2,181,2,16.091,2,35.188,2,-999,9,135.23,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,16.06,25.88
     49MR02K01, EQPAC,  C007,1,32,32,1,20020201,2358,0.0028,161.4807,3788,181,2,182,2,16.005,2,35.177,2,-999,9,135.39,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.98,25.89
     49MR02K01, EQPAC,  C007,1,33,33,1,20020201,2358,0.0028,161.4807,3788,181,2,182,2,16.1,2,35.19,2,-999,9,135.32,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,16.07,25.88
     49MR02K01, EQPAC,  C007,1,34,34,1,20020201,2358,0.0028,161.4807,3788,180,2,182,2,16.112,2,35.192,2,-999,9,135.26,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,16.08,25.88
     49MR02K01, EQPAC,  C007,1,35,35,1,20020201,2358,0.0028,161.4807,3788,181,2,183,2,16.097,2,35.189,2,-999,9,135.29,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,16.07,25.88
     49MR02K01, EQPAC,  C007,1,36,36,1,20020201,2358,0.0028,161.4807,3788,181,2,182,2,16.11,2,35.192,2,-999,9,135.27,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,16.08,25.88
     49MR02K01, EQPAC,  C007,2,0,0,1,20020202,158,-0.0087,161.4633,3763,-999,9,-999,9,29.6,2,-999,9,34.158,2,-999,9,193.29,2,-999,9,0.06,2,0.06,2,0.02,2,-999,9,1.22,2,0,2,0.02,2,0.08,2,1896.1,6,8.1316,6,25, TS,-999,-999
     49MR02K01, EQPAC,  C007,2,1,1,1,20020202,158,-0.0087,161.4633,3763,10,2,10,2,29.634,2,34.167,2,-999,9,177.19,2,194.19,2,0,1,0.06,2,0.07,2,0.02,2,87,1,1.27,2,-0.01,2,0.02,2,0.08,2,1893.9,2,8.1329,2,25, TS,29.63,21.23
     49MR02K01, EQPAC,  C007,2,2,2,1,20020202,158,-0.0087,161.4633,3763,20,2,20,2,29.52,2,34.166,2,-999,9,177.31,2,194.52,2,0,1,0.07,2,0.07,2,0.02,2,87,1,1.26,2,-0.01,2,0.03,2,0.08,2,1895.2,2,8.1332,2,25, TS,29.52,21.27
     49MR02K01, EQPAC,  C007,2,3,3,1,20020202,158,-0.0087,161.4633,3763,30,2,30,2,29.596,2,34.252,2,-999,9,177.5,2,194.28,2,0,1,0.08,2,0.09,2,0.03,2,87,1,1.18,2,-0.02,2,0.02,2,0.07,2,1900.6,2,8.1333,2,25, TS,29.59,21.3
     49MR02K01, EQPAC,  C007,2,4,4,1,20020202,158,-0.0087,161.4633,3763,40,2,41,2,29.645,2,34.293,2,-999,9,177.41,2,194.71,2,0.1,1,0.1,2,0.12,2,0.04,2,87,1,1.22,2,-0.02,2,0.02,2,0.08,2,1902.9,2,8.1332,2,25, TS,29.64,21.32
     49MR02K01, EQPAC,  C007,2,5,5,1,20020202,158,-0.0087,161.4633,3763,50,2,51,2,29.768,2,34.419,2,-999,9,176.91,2,194.07,2,0.1,1,0.13,2,0.15,2,0.06,2,87,1,1.14,2,0,2,0.02,2,0.09,2,1913.5,2,8.1321,2,25, TS,29.76,21.37
     49MR02K01, EQPAC,  C007,2,6,6,1,20020202,158,-0.0087,161.4633,3763,60,2,60,2,29.784,2,34.56,2,-999,9,176.46,2,193.81,2,0.1,1,0.16,2,0.19,2,0.08,2,87,1,1.04,2,-0.01,2,0.03,2,0.12,2,1917.5,2,8.132,2,25, TS,29.77,21.47
     49MR02K01, EQPAC,  C007,2,7,7,1,20020202,158,-0.0087,161.4633,3763,70,2,70,2,29.717,2,34.826,2,-999,9,175.54,2,191.92,2,0.4,1,0.23,2,0.28,2,0.14,2,87,1,1.08,2,0.02,2,0.06,2,0.15,2,1937.3,2,8.1261,2,25, TS,29.7,21.7
     49MR02K01, EQPAC,  C007,2,8,8,1,20020202,158,-0.0087,161.4633,3763,81,2,81,2,29.559,2,35.021,2,-999,9,171.46,2,188.14,2,0.8,1,0.34,2,0.46,2,0.32,2,87,1,1.3,2,0.3,2,0.38,2,0.23,2,1957.4,2,8.1091,2,25, TS,29.54,21.9
     49MR02K01, EQPAC,  C007,2,9,9,1,20020202,158,-0.0087,161.4633,3763,89,2,90,2,27.842,2,35.194,2,-999,9,154.69,2,173.26,2,0.7,1,0.33,2,0.45,2,0.32,2,87,1,2.34,2,3.53,2,0.36,2,0.41,2,2003.4,2,8.0561,2,25, TS,27.82,22.6
     49MR02K01, EQPAC,  C007,2,10,10,1,20020202,158,-0.0087,161.4633,3763,100,2,101,2,23.85,2,35.321,2,-999,9,139.05,2,149.24,2,0.5,1,0.21,2,0.33,2,0.31,2,87,1,4.1,2,8.39,2,0.08,2,0.67,2,2063.2,2,7.9666,2,25, TS,23.83,23.93
     49MR02K01, EQPAC,  C007,2,11,11,1,20020202,158,-0.0087,161.4633,3763,120,2,120,2,21.634,2,35.315,2,-999,9,129.09,2,139.03,2,0.3,1,0.09,2,0.2,2,0.25,2,88,1,5.02,2,10.27,2,0.04,2,0.77,2,2079.6,2,7.9244,2,25, TS,21.61,24.57
     49MR02K01, EQPAC,  C007,2,12,12,1,20020202,158,-0.0087,161.4633,3763,150,2,151,2,18.558,2,35.195,2,-999,9,133.37,2,142.32,2,0,1,0.01,2,0.02,2,0.03,2,88,1,7.98,2,12.48,2,0.03,2,0.9,2,2102,2,7.8789,2,25, TS,18.53,25.29
     49MR02K01, EQPAC,  C007,2,13,13,1,20020202,158,-0.0087,161.4633,3763,200,2,201,2,15.489,2,35.135,2,-999,9,135.84,2,145.01,2,0,1,0,2,0.01,2,0.02,2,88,1,10.6,2,15.88,2,0.03,2,1.12,2,2126.8,2,7.8276,2,25, TS,15.46,25.97
     49MR02K01, EQPAC,  C007,2,14,14,1,20020202,158,-0.0087,161.4633,3763,10,2,10,2,29.63,2,34.167,2,34.166,2,177.14,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.63,21.23
     49MR02K01, EQPAC,  C007,2,15,15,1,20020202,158,-0.0087,161.4633,3763,20,2,20,2,29.52,2,34.166,2,34.182,2,177.28,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.27
     49MR02K01, EQPAC,  C007,2,16,16,1,20020202,158,-0.0087,161.4633,3763,30,2,31,2,29.592,2,34.248,2,34.254,2,177.38,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.58,21.3
     49MR02K01, EQPAC,  C007,2,17,17,1,20020202,158,-0.0087,161.4633,3763,39,2,40,2,29.642,2,34.293,2,34.301,2,177.42,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.63,21.32
     49MR02K01, EQPAC,  C007,2,18,18,1,20020202,158,-0.0087,161.4633,3763,50,2,51,2,29.766,2,34.418,2,34.43,2,177.01,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.75,21.37
     49MR02K01, EQPAC,  C007,2,19,19,1,20020202,158,-0.0087,161.4633,3763,60,2,61,2,29.784,2,34.56,2,34.561,2,176.49,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.77,21.47
     49MR02K01, EQPAC,  C007,2,20,20,1,20020202,158,-0.0087,161.4633,3763,70,2,70,2,29.731,2,34.775,2,34.766,2,175.57,2,-999,9,0.3,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.71,21.66
     49MR02K01, EQPAC,  C007,2,21,21,1,20020202,158,-0.0087,161.4633,3763,81,2,82,2,29.558,2,35.024,2,35.025,2,171.62,2,-999,9,0.8,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.54,21.9
     49MR02K01, EQPAC,  C007,2,22,22,1,20020202,158,-0.0087,161.4633,3763,90,2,91,2,28.2,2,35.167,2,35.16,2,158.1,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.18,22.46
     49MR02K01, EQPAC,  C007,2,23,23,1,20020202,158,-0.0087,161.4633,3763,100,2,101,2,23.971,2,35.321,2,35.321,2,139.67,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.95,23.9
     49MR02K01, EQPAC,  C007,2,24,24,1,20020202,158,-0.0087,161.4633,3763,120,2,121,2,21.676,2,35.313,2,35.305,2,129.27,2,-999,9,0.3,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.65,24.55
     49MR02K01, EQPAC,  C007,2,25,25,1,20020202,158,-0.0087,161.4633,3763,151,2,151,2,18.547,2,35.194,2,35.169,2,133.5,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.52,25.29
     49MR02K01, EQPAC,  C007,2,26,26,1,20020202,158,-0.0087,161.4633,3763,200,2,201,2,15.482,2,35.134,2,35.126,2,135.73,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.45,25.98
     49MR02K01, EQPAC,  C007,2,27,27,1,20020202,158,-0.0087,161.4633,3763,20,2,20,2,29.52,2,34.166,2,-999,9,177.41,2,-999,9,0,1,0.06,2,0.07,2,0.02,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.27
     49MR02K01, EQPAC,  C007,2,28,28,1,20020202,158,-0.0087,161.4633,3763,30,2,31,2,29.593,2,34.248,2,-999,9,177.49,2,-999,9,0,1,0.08,2,0.09,2,0.03,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.3
     49MR02K01, EQPAC,  C007,2,29,29,1,20020202,158,-0.0087,161.4633,3763,40,2,40,2,29.647,2,34.297,2,-999,9,177.5,2,-999,9,0.1,1,0.1,2,0.11,2,0.04,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.64,21.32
     49MR02K01, EQPAC,  C007,2,30,30,1,20020202,158,-0.0087,161.4633,3763,50,2,50,2,29.767,2,34.419,2,-999,9,177.05,2,-999,9,0.1,1,0.12,2,0.14,2,0.06,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.75,21.37
     49MR02K01, EQPAC,  C007,2,31,31,1,20020202,158,-0.0087,161.4633,3763,81,2,82,2,29.559,2,35.024,2,-999,9,171.76,2,-999,9,0.8,1,0.34,2,0.45,2,0.3,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.54,21.9
     49MR02K01, EQPAC,  C007,2,32,32,1,20020202,158,-0.0087,161.4633,3763,81,2,82,2,29.553,2,35.03,2,-999,9,171.4,2,-999,9,0.8,1,0.32,2,0.44,2,0.31,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.53,21.91
     49MR02K01, EQPAC,  C007,2,33,33,1,20020202,158,-0.0087,161.4633,3763,89,2,90,2,28.736,2,35.144,2,-999,9,163.57,2,-999,9,0.7,1,0.33,2,0.45,2,0.34,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.71,22.27
     49MR02K01, EQPAC,  C007,2,34,34,1,20020202,158,-0.0087,161.4633,3763,100,2,101,2,24.017,2,35.321,2,-999,9,140.02,2,-999,9,0.6,1,0.26,2,0.37,2,0.28,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24,23.89
     49MR02K01, EQPAC,  C007,2,35,35,1,20020202,158,-0.0087,161.4633,3763,121,2,121,2,21.705,2,35.31,2,-999,9,129.18,2,-999,9,0.3,1,0.09,2,0.18,2,0.2,2,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.68,24.54
     49MR02K01, EQPAC,  C007,2,36,36,1,20020202,158,-0.0087,161.4633,3763,82,2,82,2,29.553,2,35.03,2,-999,9,171.4,2,-999,9,0.8,1,0.31,2,0.42,2,0.29,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.53,21.91
     49MR02K01, EQPAC,  C006,1,0,0,1,20020202,1728,0.0008,159.9982,2824,-999,9,-999,9,29.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.04,2,0.05,2,0.02,2,-999,9,1.02,2,0.01,2,0.03,2,0.1,2,-999,9,-999,9,-999,9,-999,-999
     49MR02K01, EQPAC,  C006,1,1,1,1,20020202,1728,0.0008,159.9982,2824,9,2,9,2,29.628,2,34.171,2,-999,9,176.86,2,-999,9,0,1,0.07,2,0.08,2,0.02,2,87,1,1.03,2,-0.01,2,0.03,2,0.08,2,-999,9,-999,9,-999,9,29.63,21.23
     49MR02K01, EQPAC,  C006,1,2,2,1,20020202,1728,0.0008,159.9982,2824,20,2,20,2,29.58,2,34.164,2,-999,9,177.06,2,-999,9,0,1,0.06,2,0.07,2,0.02,2,87,1,1.08,2,-0.01,2,0.02,2,0.07,2,-999,9,-999,9,-999,9,29.57,21.24
     49MR02K01, EQPAC,  C006,1,3,3,1,20020202,1728,0.0008,159.9982,2824,31,2,31,2,29.556,2,34.168,2,-999,9,176.87,2,-999,9,0,1,0.06,2,0.06,2,0.02,2,87,1,1.01,2,-0.02,2,0.03,2,0.08,2,-999,9,-999,9,-999,9,29.55,21.26
